ORDERDATE,YEAR_ID,MONTH_ID,QTR_ID,PRODUCTLINE,QUANTITYORDERED,MSRP,PRICEEACH,DISCOUNT_PERCENTAGE,DISCOUNT_PCT_CLIPPED,DISCOUNT_OUTLIER_FLAG,STATUS,IS_CLOSED,DEAL_SIZE,LOG_DEAL_SIZE,PRICE_TO_MSRP_RATIO,IS_Q4,IS_YEAR_END,DEAL_SIZE_BUCKETS,STATUS_CLASS
2005-01-20,2005,1,1,Classic Cars,35,147,65.63,55.353741496598644,50.0,1,Shipped,1,2297.0499999999997,7.739816216222477,0.4464625850340136,0,0,Small,2.0
2005-02-17,2005,2,1,Classic Cars,37,147,100.0,31.97278911564626,31.97278911564626,0,Shipped,1,3700.0,8.216358332386156,0.6802721088435374,0,0,Large,2.0
2005-03-09,2005,3,1,Classic Cars,37,147,46.9,68.09523809523809,50.0,1,Shipped,1,1735.3,7.459511691350092,0.319047619047619,0,0,Small,2.0
2005-05-01,2005,5,2,Classic Cars,27,147,100.0,31.97278911564626,31.97278911564626,0,Shipped,1,2700.0,7.901377353792616,0.6802721088435374,0,0,Medium,2.0
2005-05-31,2005,5,2,Classic Cars,38,147,100.0,31.97278911564626,31.97278911564626,0,In Process,0,3800.0,8.24301946898925,0.6802721088435374,0,0,Large,
2003-03-03,2003,3,1,Classic Cars,33,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,3300.0,8.101980731853192,0.5154639175257731,0,0,Medium,2.0
2003-05-08,2003,5,2,Classic Cars,42,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,4200.0,8.343077871169383,0.5154639175257731,0,0,Large,2.0
2003-07-02,2003,7,3,Classic Cars,42,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,4200.0,8.343077871169383,0.5154639175257731,0,0,Large,2.0
2003-09-05,2003,9,3,Classic Cars,48,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,4800.0,8.476579508530941,0.5154639175257731,0,0,Large,2.0
2003-10-10,2003,10,4,Classic Cars,41,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,4100.0,8.31898612539206,0.5154639175257731,1,0,Large,2.0
2003-11-04,2003,11,4,Classic Cars,30,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,3000.0,8.006700845440367,0.5154639175257731,1,0,Medium,2.0
2003-11-12,2003,11,4,Classic Cars,27,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,2700.0,7.901377353792616,0.5154639175257731,1,0,Medium,2.0
2003-11-20,2003,11,4,Classic Cars,21,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,2100.0,7.650168700845001,0.5154639175257731,1,0,Small,2.0
2003-12-02,2003,12,4,Classic Cars,20,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,2000.0,7.601402334583733,0.5154639175257731,1,1,Small,2.0
2004-01-15,2004,1,1,Classic Cars,41,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,4100.0,8.31898612539206,0.5154639175257731,0,0,Large,2.0
2004-02-22,2004,2,1,Classic Cars,27,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,2700.0,7.901377353792616,0.5154639175257731,0,0,Medium,2.0
2004-04-09,2004,4,2,Classic Cars,28,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,2800.0,7.937731775260109,0.5154639175257731,0,0,Medium,2.0
2004-06-01,2004,6,2,Classic Cars,24,194,100.0,48.45360824742268,48.45360824742268,0,Cancelled,0,2400.0,7.783640596221253,0.5154639175257731,0,0,Medium,0.0
2004-07-06,2004,7,3,Classic Cars,44,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,4400.0,8.38958706681109,0.5154639175257731,0,0,Large,2.0
2004-08-02,2004,8,3,Classic Cars,50,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,5000.0,8.517393171418904,0.5154639175257731,0,0,Large,2.0
2004-08-30,2004,8,3,Classic Cars,21,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,2100.0,7.650168700845001,0.5154639175257731,0,0,Small,2.0
2003-10-04,2003,10,4,Classic Cars,33,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,3300.0,8.101980731853192,0.5154639175257731,1,0,Medium,2.0
2004-10-16,2004,10,4,Classic Cars,33,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,3300.0,8.101980731853192,0.5154639175257731,1,0,Medium,2.0
2004-11-03,2004,11,4,Classic Cars,31,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,3100.0,8.03947991910045,0.5154639175257731,1,0,Medium,2.0
2004-11-15,2004,11,4,Classic Cars,41,194,71.47,63.15979381443299,50.0,1,Shipped,1,2930.27,7.983191055199032,0.3684020618556701,1,0,Medium,2.0
2004-11-24,2004,11,4,Classic Cars,45,194,79.65,58.94329896907217,50.0,1,Shipped,1,3584.2500000000005,8.184583485609322,0.4105670103092784,1,0,Large,2.0
2005-01-06,2005,1,1,Classic Cars,33,194,85.39,55.98453608247422,50.0,1,Shipped,1,2817.87,7.944091374406908,0.4401546391752577,0,0,Medium,2.0
2005-02-03,2005,2,1,Classic Cars,45,194,76.0,60.824742268041234,50.0,1,Shipped,1,3420.0,8.137688184977605,0.3917525773195876,0,0,Large,2.0
2005-03-03,2005,3,1,Classic Cars,26,194,99.04,48.94845360824742,48.94845360824742,0,Shipped,1,2575.04,7.854008615053997,0.5105154639175258,0,0,Medium,2.0
2005-05-17,2005,5,2,Classic Cars,12,194,100.0,48.45360824742268,48.45360824742268,0,Shipped,1,1200.0,7.0909098220799835,0.5154639175257731,0,0,Small,2.0
2003-02-11,2003,2,1,Classic Cars,41,207,100.0,51.690821256038646,50.0,1,Shipped,1,4100.0,8.31898612539206,0.4830917874396135,0,0,Large,2.0
2003-04-16,2003,4,2,Classic Cars,33,207,100.0,51.690821256038646,50.0,1,Shipped,1,3300.0,8.101980731853192,0.4830917874396135,0,0,Medium,2.0
2003-06-03,2003,6,2,Classic Cars,46,207,100.0,51.690821256038646,50.0,1,Shipped,1,4600.0,8.434028950155469,0.4830917874396135,0,0,Large,2.0
2003-08-08,2003,8,3,Classic Cars,33,207,100.0,51.690821256038646,50.0,1,Shipped,1,3300.0,8.101980731853192,0.4830917874396135,0,0,Medium,2.0
2003-09-28,2003,9,3,Classic Cars,20,207,100.0,51.690821256038646,50.0,1,Shipped,1,2000.0,7.601402334583733,0.4830917874396135,0,0,Small,2.0
2003-10-22,2003,10,4,Classic Cars,44,207,100.0,51.690821256038646,50.0,1,Shipped,1,4400.0,8.38958706681109,0.4830917874396135,1,0,Large,2.0
2003-11-06,2003,11,4,Classic Cars,33,207,100.0,51.690821256038646,50.0,1,Shipped,1,3300.0,8.101980731853192,0.4830917874396135,1,0,Medium,2.0
2003-11-14,2003,11,4,Classic Cars,21,207,100.0,51.690821256038646,50.0,1,Shipped,1,2100.0,7.650168700845001,0.4830917874396135,1,0,Small,2.0
2003-11-26,2003,11,4,Classic Cars,47,207,100.0,51.690821256038646,50.0,1,Shipped,1,4700.0,8.45553053102413,0.4830917874396135,1,0,Large,2.0
2004-01-02,2004,1,1,Classic Cars,46,207,100.0,51.690821256038646,50.0,1,Shipped,1,4600.0,8.434028950155469,0.4830917874396135,0,0,Large,2.0
2004-02-12,2004,2,1,Classic Cars,32,207,100.0,51.690821256038646,50.0,1,Shipped,1,3200.0,8.071218539969863,0.4830917874396135,0,0,Medium,2.0
2004-03-19,2004,3,1,Classic Cars,42,207,100.0,51.690821256038646,50.0,1,Shipped,1,4200.0,8.343077871169383,0.4830917874396135,0,0,Large,2.0
2004-05-05,2004,5,2,Classic Cars,44,207,100.0,51.690821256038646,50.0,1,Shipped,1,4400.0,8.38958706681109,0.4830917874396135,0,0,Large,2.0
2004-07-20,2004,7,3,Classic Cars,35,207,100.0,51.690821256038646,50.0,1,Shipped,1,3500.0,8.160803920954665,0.4830917874396135,0,0,Large,2.0
2004-08-20,2004,8,3,Classic Cars,41,207,100.0,51.690821256038646,50.0,1,Shipped,1,4100.0,8.31898612539206,0.4830917874396135,0,0,Large,2.0
2004-09-09,2004,9,3,Classic Cars,46,207,100.0,51.690821256038646,50.0,1,Shipped,1,4600.0,8.434028950155469,0.4830917874396135,0,0,Large,2.0
2004-10-14,2004,10,4,Classic Cars,31,207,100.0,51.690821256038646,50.0,1,Shipped,1,3100.0,8.03947991910045,0.4830917874396135,1,0,Medium,2.0
2004-10-22,2004,10,4,Classic Cars,38,207,100.0,51.690821256038646,50.0,1,Shipped,1,3800.0,8.24301946898925,0.4830917874396135,1,0,Large,2.0
2004-11-05,2004,11,4,Classic Cars,42,207,64.0,69.08212560386472,50.0,1,Shipped,1,2688.0,7.896924656268864,0.30917874396135264,1,0,Medium,2.0
2004-11-20,2004,11,4,Classic Cars,33,207,57.22,72.3574879227053,50.0,1,Shipped,1,1888.26,7.54394049699255,0.27642512077294684,1,0,Small,2.0
2004-11-01,2004,11,4,Classic Cars,48,207,52.36,74.70531400966183,50.0,1,Shipped,1,2513.2799999999997,7.829741759241075,0.2529468599033816,1,0,Medium,2.0
2004-12-15,2004,12,4,Classic Cars,42,207,100.0,51.690821256038646,50.0,1,Shipped,1,4200.0,8.343077871169383,0.4830917874396135,1,1,Large,2.0
2005-01-23,2005,1,1,Classic Cars,32,207,100.0,51.690821256038646,50.0,1,Shipped,1,3200.0,8.071218539969863,0.4830917874396135,0,0,Medium,2.0
2005-02-17,2005,2,1,Classic Cars,34,207,100.0,51.690821256038646,50.0,1,Shipped,1,3400.0,8.131824785007195,0.4830917874396135,0,0,Large,2.0
2005-03-17,2005,3,1,Classic Cars,33,207,69.12,66.6086956521739,50.0,1,Shipped,1,2280.96,7.732790001784609,0.3339130434782609,0,0,Small,2.0
2005-05-05,2005,5,2,Classic Cars,36,207,100.0,51.690821256038646,50.0,1,Shipped,1,3600.0,8.188966863648876,0.4830917874396135,0,0,Large,2.0
2003-01-29,2003,1,1,Trucks and Buses,27,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,2700.0,7.901377353792616,0.7352941176470589,0,0,Medium,2.0
2003-03-26,2003,3,1,Trucks and Buses,21,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,2100.0,7.650168700845001,0.7352941176470589,0,0,Small,2.0
2003-05-28,2003,5,2,Trucks and Buses,21,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,2100.0,7.650168700845001,0.7352941176470589,0,0,Small,2.0
2003-07-24,2003,7,3,Trucks and Buses,38,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,3800.0,8.24301946898925,0.7352941176470589,0,0,Large,2.0
2003-09-19,2003,9,3,Trucks and Buses,30,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,3000.0,8.006700845440367,0.7352941176470589,0,0,Medium,2.0
2003-10-21,2003,10,4,Trucks and Buses,49,136,100.0,26.47058823529412,26.47058823529412,0,Resolved,1,4900.0,8.497194544909547,0.7352941176470589,1,0,Large,2.0
2003-11-06,2003,11,4,Trucks and Buses,43,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,4300.0,8.366602832783736,0.7352941176470589,1,0,Large,2.0
2003-11-13,2003,11,4,Trucks and Buses,41,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,4100.0,8.31898612539206,0.7352941176470589,1,0,Large,2.0
2003-11-25,2003,11,4,Trucks and Buses,38,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,3800.0,8.24301946898925,0.7352941176470589,1,0,Large,2.0
2003-12-05,2003,12,4,Trucks and Buses,28,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,2800.0,7.937731775260109,0.7352941176470589,1,1,Medium,2.0
2004-02-02,2004,2,1,Trucks and Buses,43,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,4300.0,8.366602832783736,0.7352941176470589,0,0,Large,2.0
2004-03-11,2004,3,1,Trucks and Buses,25,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,2500.0,7.824445930877619,0.7352941176470589,0,0,Medium,2.0
2004-05-04,2004,5,2,Trucks and Buses,38,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,3800.0,8.24301946898925,0.7352941176470589,0,0,Large,2.0
2004-06-15,2004,6,2,Trucks and Buses,41,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,4100.0,8.31898612539206,0.7352941176470589,0,0,Large,2.0
2004-07-19,2004,7,3,Trucks and Buses,28,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,2800.0,7.937731775260109,0.7352941176470589,0,0,Medium,2.0
2004-08-19,2004,8,3,Trucks and Buses,25,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,2500.0,7.824445930877619,0.7352941176470589,0,0,Medium,2.0
2004-09-08,2004,9,3,Trucks and Buses,41,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,4100.0,8.31898612539206,0.7352941176470589,0,0,Large,2.0
2004-10-11,2004,10,4,Trucks and Buses,39,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,3900.0,8.268988209506656,0.7352941176470589,1,0,Large,2.0
2004-10-22,2004,10,4,Trucks and Buses,21,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,2100.0,7.650168700845001,0.7352941176470589,1,0,Small,2.0
2004-11-04,2004,11,4,Trucks and Buses,27,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,2700.0,7.901377353792616,0.7352941176470589,1,0,Medium,2.0
2004-11-18,2004,11,4,Trucks and Buses,33,136,99.21,27.0514705882353,27.0514705882353,0,Shipped,1,3273.93,8.094051773795123,0.7294852941176471,1,0,Medium,2.0
2004-11-29,2004,11,4,Trucks and Buses,29,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,2900.0,7.972810784121404,0.7352941176470589,1,0,Medium,2.0
2004-12-10,2004,12,4,Trucks and Buses,49,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,4900.0,8.497194544909547,0.7352941176470589,1,1,Large,2.0
2005-01-20,2005,1,1,Trucks and Buses,49,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,4900.0,8.497194544909547,0.7352941176470589,0,0,Large,2.0
2005-02-17,2005,2,1,Trucks and Buses,20,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,2000.0,7.601402334583733,0.7352941176470589,0,0,Small,2.0
2005-03-09,2005,3,1,Trucks and Buses,39,136,63.2,53.529411764705884,50.0,1,Shipped,1,2464.8,7.810271577434452,0.4647058823529412,0,0,Medium,2.0
2005-05-01,2005,5,2,Trucks and Buses,40,136,100.0,26.47058823529412,26.47058823529412,0,Shipped,1,4000.0,8.294299608857235,0.7352941176470589,0,0,Large,2.0
2005-05-31,2005,5,2,Trucks and Buses,49,136,100.0,26.47058823529412,26.47058823529412,0,In Process,0,4900.0,8.497194544909547,0.7352941176470589,0,0,Large,
2003-02-24,2003,2,1,Motorcycles,21,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,2100.0,7.650168700845001,0.6666666666666666,0,0,Small,2.0
2003-05-07,2003,5,2,Motorcycles,50,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,5000.0,8.517393171418904,0.6666666666666666,0,0,Large,2.0
2003-07-01,2003,7,3,Motorcycles,20,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,2000.0,7.601402334583733,0.6666666666666666,0,0,Small,2.0
2003-08-25,2003,8,3,Motorcycles,49,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,4900.0,8.497194544909547,0.6666666666666666,0,0,Large,2.0
2003-10-10,2003,10,4,Motorcycles,38,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,3800.0,8.24301946898925,0.6666666666666666,1,0,Large,2.0
2003-11-04,2003,11,4,Motorcycles,35,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,3500.0,8.160803920954665,0.6666666666666666,1,0,Large,2.0
2003-11-11,2003,11,4,Motorcycles,40,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,4000.0,8.294299608857235,0.6666666666666666,1,0,Large,2.0
2003-11-18,2003,11,4,Motorcycles,28,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,2800.0,7.937731775260109,0.6666666666666666,1,0,Medium,2.0
2003-12-01,2003,12,4,Motorcycles,25,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,2500.0,7.824445930877619,0.6666666666666666,1,1,Medium,2.0
2004-01-15,2004,1,1,Motorcycles,36,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,3600.0,8.188966863648876,0.6666666666666666,0,0,Large,2.0
2004-02-21,2004,2,1,Motorcycles,43,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,4300.0,8.366602832783736,0.6666666666666666,0,0,Large,2.0
2004-04-05,2004,4,2,Motorcycles,32,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,3200.0,8.071218539969863,0.6666666666666666,0,0,Medium,2.0
2004-05-18,2004,5,2,Motorcycles,46,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,4600.0,8.434028950155469,0.6666666666666666,0,0,Large,2.0
2004-06-28,2004,6,2,Motorcycles,48,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,4800.0,8.476579508530941,0.6666666666666666,0,0,Large,2.0
2004-08-02,2004,8,3,Motorcycles,43,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,4300.0,8.366602832783736,0.6666666666666666,0,0,Large,2.0
2004-08-27,2004,8,3,Motorcycles,49,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,4900.0,8.497194544909547,0.6666666666666666,0,0,Large,2.0
2004-09-30,2004,9,3,Motorcycles,24,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,2400.0,7.783640596221253,0.6666666666666666,0,0,Medium,2.0
2004-10-15,2004,10,4,Motorcycles,26,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,2600.0,7.8636512654486515,0.6666666666666666,1,0,Medium,2.0
2004-11-03,2004,11,4,Motorcycles,30,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,3000.0,8.006700845440367,0.6666666666666666,1,0,Medium,2.0
2004-11-15,2004,11,4,Motorcycles,24,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,2400.0,7.783640596221253,0.6666666666666666,1,0,Medium,2.0
2004-11-24,2004,11,4,Motorcycles,55,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,5500.0,8.612685172875459,0.6666666666666666,1,0,Large,2.0
2005-01-05,2005,1,1,Motorcycles,22,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,2200.0,7.696667081526462,0.6666666666666666,0,0,Small,2.0
2005-02-03,2005,2,1,Motorcycles,49,150,78.92,47.38666666666666,47.38666666666666,0,Shipped,1,3867.08,8.260513538882572,0.5261333333333333,0,0,Large,2.0
2005-03-03,2005,3,1,Motorcycles,44,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,4400.0,8.38958706681109,0.6666666666666666,0,0,Large,2.0
2005-04-08,2005,4,2,Motorcycles,66,150,100.0,33.33333333333333,33.33333333333333,0,Shipped,1,6600.0,8.79497643168877,0.6666666666666666,0,0,Large,2.0
2005-05-13,2005,5,2,Motorcycles,21,150,100.0,33.33333333333333,33.33333333333333,0,Disputed,0,2100.0,7.650168700845001,0.6666666666666666,0,0,Small,0.0
2003-01-31,2003,1,1,Classic Cars,34,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,3400.0,8.131824785007195,0.6622516556291391,0,0,Large,2.0
2003-04-16,2003,4,2,Classic Cars,43,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,4300.0,8.366602832783736,0.6622516556291391,0,0,Large,2.0
2003-06-03,2003,6,2,Classic Cars,46,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,4600.0,8.434028950155469,0.6622516556291391,0,0,Large,2.0
2003-08-08,2003,8,3,Classic Cars,33,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,3300.0,8.101980731853192,0.6622516556291391,0,0,Medium,2.0
2003-09-28,2003,9,3,Classic Cars,42,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,4200.0,8.343077871169383,0.6622516556291391,0,0,Large,2.0
2003-10-22,2003,10,4,Classic Cars,34,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,3400.0,8.131824785007195,0.6622516556291391,1,0,Large,2.0
2003-11-06,2003,11,4,Classic Cars,47,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,4700.0,8.45553053102413,0.6622516556291391,1,0,Large,2.0
2003-11-14,2003,11,4,Classic Cars,33,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,3300.0,8.101980731853192,0.6622516556291391,1,0,Medium,2.0
2003-11-26,2003,11,4,Classic Cars,24,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,2400.0,7.783640596221253,0.6622516556291391,1,0,Medium,2.0
2004-01-02,2004,1,1,Classic Cars,26,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,2600.0,7.8636512654486515,0.6622516556291391,0,0,Medium,2.0
2004-02-12,2004,2,1,Classic Cars,30,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,3000.0,8.006700845440367,0.6622516556291391,0,0,Medium,2.0
2004-03-15,2004,3,1,Classic Cars,43,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,4300.0,8.366602832783736,0.6622516556291391,0,0,Large,2.0
2004-05-05,2004,5,2,Classic Cars,25,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,2500.0,7.824445930877619,0.6622516556291391,0,0,Medium,2.0
2004-07-20,2004,7,3,Classic Cars,27,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,2700.0,7.901377353792616,0.6622516556291391,0,0,Medium,2.0
2004-08-20,2004,8,3,Classic Cars,27,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,2700.0,7.901377353792616,0.6622516556291391,0,0,Medium,2.0
2004-09-09,2004,9,3,Classic Cars,24,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,2400.0,7.783640596221253,0.6622516556291391,0,0,Medium,2.0
2004-10-14,2004,10,4,Classic Cars,34,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,3400.0,8.131824785007195,0.6622516556291391,1,0,Large,2.0
2004-10-22,2004,10,4,Classic Cars,46,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,4600.0,8.434028950155469,0.6622516556291391,1,0,Large,2.0
2004-11-05,2004,11,4,Classic Cars,27,151,54.33,64.01986754966887,50.0,1,Shipped,1,1466.9099999999999,7.291594899393147,0.35980132450331126,1,0,Small,2.0
2004-11-20,2004,11,4,Classic Cars,33,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,3300.0,8.101980731853192,0.6622516556291391,1,0,Medium,2.0
2004-11-01,2004,11,4,Classic Cars,47,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,4700.0,8.45553053102413,0.6622516556291391,1,0,Large,2.0
2004-12-10,2004,12,4,Classic Cars,49,151,55.34,63.35099337748345,50.0,1,Shipped,1,2711.6600000000003,7.905684982284214,0.3664900662251656,1,1,Medium,2.0
2005-01-26,2005,1,1,Classic Cars,40,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,4000.0,8.294299608857235,0.6622516556291391,0,0,Large,2.0
2005-02-17,2005,2,1,Classic Cars,37,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,3700.0,8.216358332386156,0.6622516556291391,0,0,Large,2.0
2005-05-05,2005,5,2,Classic Cars,47,151,100.0,33.77483443708609,33.77483443708609,0,Shipped,1,4700.0,8.45553053102413,0.6622516556291391,0,0,Large,2.0
2003-03-03,2003,3,1,Classic Cars,45,117,100.0,14.529914529914532,14.529914529914532,0,Shipped,1,4500.0,8.412054873292933,0.8547008547008547,0,0,Large,2.0
2003-05-08,2003,5,2,Classic Cars,37,117,99.82,14.683760683760688,14.683760683760688,0,Shipped,1,3693.3399999999997,8.214557197671466,0.8531623931623931,0,0,Large,2.0
2003-07-02,2003,7,3,Classic Cars,48,117,100.0,14.529914529914532,14.529914529914532,0,Shipped,1,4800.0,8.476579508530941,0.8547008547008547,0,0,Large,2.0
2003-09-05,2003,9,3,Classic Cars,31,117,100.0,14.529914529914532,14.529914529914532,0,Shipped,1,3100.0,8.03947991910045,0.8547008547008547,0,0,Medium,2.0
2003-10-11,2003,10,4,Classic Cars,46,117,100.0,14.529914529914532,14.529914529914532,0,Shipped,1,4600.0,8.434028950155469,0.8547008547008547,1,0,Large,2.0
2003-11-04,2003,11,4,Classic Cars,47,117,100.0,14.529914529914532,14.529914529914532,0,Shipped,1,4700.0,8.45553053102413,0.8547008547008547,1,0,Large,2.0
2003-11-12,2003,11,4,Classic Cars,28,117,100.0,14.529914529914532,14.529914529914532,0,Shipped,1,2800.0,7.937731775260109,0.8547008547008547,1,0,Medium,2.0
