ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,CITY,STATE,COUNTRY,TERRITORY,LATITUDE,LONGITUDE,DISCOUNT_PERCENTAGE
10175,33,100.0,9,5362.83,2003-11-06,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Stylish Desk Decors, Co.",441715550297.0,London,,UK,,51.5074456,-0.1277653,31.97
10183,28,100.0,1,3433.36,2003-11-13,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Classic Gift Ideas, Inc",12155554695.0,Philadelphia,PA,USA,,39.9527237,-75.1635262,31.97
10194,26,100.0,4,4263.74,2003-11-25,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Saveley & Henriot, Co.",33478325555.0,Lyon,,France,,45.7578137,4.8320114,31.97
10207,31,100.0,15,4076.19,2003-12-09,Shipped,4,12,2003,Classic Cars,147,S10_4962,Diecast Collectables,16175552555.0,Boston,MA,USA,,42.3588336,-71.0578303,31.97
10217,48,100.0,4,7020.48,2004-02-04,Shipped,1,2,2004,Classic Cars,147,S10_4962,Handji Gifts& Co,,Singapore,,Singapore,,1.357107,103.8194992,31.97
10229,50,100.0,9,6426.5,2004-03-11,Shipped,1,3,2004,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,31.97
10245,28,100.0,2,4591.72,2004-05-04,Shipped,2,5,2004,Classic Cars,147,S10_4962,Super Scale Inc.,12035559545.0,New Haven,CT,USA,,41.3082138,-72.9250518,31.97
10259,26,100.0,12,4033.38,2004-06-15,Shipped,2,6,2004,Classic Cars,147,S10_4962,Handji Gifts& Co,,Singapore,,Singapore,,1.357107,103.8194992,31.97
10270,32,100.0,2,4302.08,2004-07-19,Shipped,3,7,2004,Classic Cars,147,S10_4962,Souveniers And Things Co.,61294958555.0,Chatswood,NSW,Australia,,-33.7967377,151.1814306,31.97
10281,44,100.0,9,7020.64,2004-08-19,Shipped,3,8,2004,Classic Cars,147,S10_4962,Diecast Classics Inc.,12155551555.0,Allentown,PA,USA,,40.6022552,-75.4716115,31.97
10291,30,100.0,4,3855.9,2004-09-08,Shipped,3,9,2004,Classic Cars,147,S10_4962,Scandinavian Gift Ideas,46695346555.0,Boras,,Sweden,,57.7210839,12.9407407,31.97
10305,38,100.0,13,6680.78,2004-10-13,Shipped,4,10,2004,Classic Cars,147,S10_4962,Marta's Replicas Co.,16175558555.0,Cambridge,MA,USA,,42.3656347,-71.1040018,31.97
10313,40,100.0,7,6678.0,2004-10-22,Shipped,4,10,2004,Classic Cars,147,S10_4962,Canadian Gift Exchange Network,16045553392.0,Vancouver,BC,Canada,,49.2608724,-123.113952,31.97
10322,46,61.99,8,2851.54,2004-11-04,Shipped,4,11,2004,Classic Cars,147,S10_4962,Online Diecast Creations Co.,16035558647.0,Nashua,NH,USA,,42.7656251,-71.4677032,57.83
10334,26,100.0,2,3188.12,2004-11-19,On Hold,4,11,2004,Classic Cars,147,S10_4962,"Volvo Model Replicas, Co",46921123555.0,Lule,,Sweden,,65.7395767,21.2283733,31.97
10347,27,100.0,2,4428.0,2004-11-29,Shipped,4,11,2004,Classic Cars,147,S10_4962,"Australian Collectors, Co.",61395204555.0,Melbourne,Victoria,Australia,,-37.8142454,144.9631732,31.97
10357,43,100.0,9,5780.92,2004-12-10,Shipped,4,12,2004,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,31.97
10370,35,65.63,4,2297.05,2005-01-20,Shipped,1,1,2005,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",61299368555.0,North Sydney,NSW,Australia,,-33.8343158,151.2091974,55.35
10381,37,100.0,6,6231.54,2005-02-17,Shipped,1,2,2005,Classic Cars,147,S10_4962,Corporate Gift Ideas Co.,16505551386.0,San Francisco,CA,USA,,37.7879363,-122.4075201,31.97
10391,37,46.9,7,1735.3,2005-03-09,Shipped,1,3,2005,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",61299368555.0,North Sydney,NSW,Australia,,-33.8343158,151.2091974,68.1
10411,27,100.0,2,4427.73,2005-05-01,Shipped,2,5,2005,Classic Cars,147,S10_4962,Quebec Home Shopping Network,15145558054.0,Montreal,Quebec,Canada,,45.5031824,-73.5698065,31.97
10425,38,100.0,12,5894.94,2005-05-31,In Process,2,5,2005,Classic Cars,147,S10_4962,La Rochelle Gifts,33240678555.0,Nantes,,France,,47.2186371,-1.5541362,31.97
10108,33,100.0,6,5265.15,2003-03-03,Shipped,1,3,2003,Classic Cars,194,S12_1099,Cruz & Sons Co.,6325553587.0,Makati City,,Philippines,,14.5567949,121.0211226,48.45
10122,42,100.0,10,7599.9,2003-05-08,Shipped,2,5,2003,Classic Cars,194,S12_1099,Marseille Mini Autos,33491244555.0,Marseille,,France,,43.2961743,5.3699525,48.45
10135,42,100.0,7,8008.56,2003-07-02,Shipped,3,7,2003,Classic Cars,194,S12_1099,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,48.45
10147,48,100.0,7,9245.76,2003-09-05,Shipped,3,9,2003,Classic Cars,194,S12_1099,Collectables For Less Inc.,16175558555.0,Brickhaven,MA,USA,,36.8329806,-76.1620209,48.45
10159,41,100.0,2,8296.35,2003-10-10,Shipped,4,10,2003,Classic Cars,194,S12_1099,Corporate Gift Ideas Co.,16505551386.0,San Francisco,CA,USA,,37.7879363,-122.4075201,48.45
10169,30,100.0,2,5019.9,2003-11-04,Shipped,4,11,2003,Classic Cars,194,S12_1099,"Anna's Decorations, Ltd",61299368555.0,North Sydney,NSW,Australia,,-33.8343158,151.2091974,48.45
10181,27,100.0,14,5411.07,2003-11-12,Shipped,4,11,2003,Classic Cars,194,S12_1099,Herkku Gifts,4722673215.0,Bergen,,Norway,,60.3943055,5.3259192,48.45
10191,21,100.0,3,3840.9,2003-11-20,Shipped,4,11,2003,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",492215554327.0,Koln,,Germany,,50.938361,6.959974,48.45
10203,20,100.0,8,3930.4,2003-12-02,Shipped,4,12,2003,Classic Cars,194,S12_1099,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,48.45
10211,41,100.0,2,7498.9,2004-01-15,Shipped,1,1,2004,Classic Cars,194,S12_1099,Auto Canal Petit,33147556555.0,Paris,,France,,48.8534951,2.3483915,48.45
10225,27,100.0,9,4517.91,2004-02-22,Shipped,1,2,2004,Classic Cars,194,S12_1099,"Vida Sport, Ltd",41897034555.0,Geneva,,Switzerland,,46.2017559,6.1466014,48.45
10238,28,100.0,3,5774.72,2004-04-09,Shipped,2,4,2004,Classic Cars,194,S12_1099,Danish Wholesale Imports,453531123555.0,Kobenhavn,,Denmark,,55.6867243,12.5700724,48.45
10253,24,100.0,13,3922.56,2004-06-01,Cancelled,2,6,2004,Classic Cars,194,S12_1099,"UK Collectables, Ltd.",441715552282.0,Liverpool,,UK,,53.4071991,-2.99168,48.45
10266,44,100.0,14,9160.36,2004-07-06,Shipped,3,7,2004,Classic Cars,194,S12_1099,L'ordine Souveniers,39522556555.0,Reggio Emilia,,Italy,,44.6086674,10.5940667,48.45
10276,50,100.0,3,9631.0,2004-08-02,Shipped,3,8,2004,Classic Cars,194,S12_1099,Online Mini Collectables,16175557555.0,Brickhaven,MA,USA,,36.8329806,-76.1620209,48.45
10287,21,100.0,12,3432.24,2004-08-30,Shipped,3,8,2004,Classic Cars,194,S12_1099,"Vida Sport, Ltd",41897034555.0,Geneva,,Switzerland,,46.2017559,6.1466014,48.45
10300,33,100.0,5,5521.89,2003-10-04,Shipped,4,10,2003,Classic Cars,194,S12_1099,"Blauer See Auto, Co.",496966902555.0,Frankfurt,,Germany,,50.1106444,8.6820917,48.45
10310,33,100.0,10,6934.62,2004-10-16,Shipped,4,10,2004,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",492215554327.0,Koln,,Germany,,50.938361,6.959974,48.45
10320,31,100.0,3,6876.11,2004-11-03,Shipped,4,11,2004,Classic Cars,194,S12_1099,"Volvo Model Replicas, Co",46921123555.0,Lule,,Sweden,,65.7395767,21.2283733,48.45
10329,41,71.47,5,2930.27,2004-11-15,Shipped,4,11,2004,Classic Cars,194,S12_1099,Land of Toys Inc.,12125557818.0,NYC,NY,USA,,40.7127281,-74.0060152,63.16
10341,45,79.65,2,3584.25,2004-11-24,Shipped,4,11,2004,Classic Cars,194,S12_1099,Salzburg Collectables,4366265629555.0,Salzburg,,Austria,,47.7981346,13.0464806,58.94
10363,33,85.39,3,2817.87,2005-01-06,Shipped,1,1,2005,Classic Cars,194,S12_1099,Suominen Souveniers,35898045555.0,Espoo,,Finland,,60.2049651,24.6559808,55.98
10375,45,76.0,7,3420.0,2005-02-03,Shipped,1,2,2005,Classic Cars,194,S12_1099,La Rochelle Gifts,33240678555.0,Nantes,,France,,47.2186371,-1.5541362,60.82
10389,26,99.04,4,2575.04,2005-03-03,Shipped,1,3,2005,Classic Cars,194,S12_1099,Scandinavian Gift Ideas,46695346555.0,Boras,,Sweden,,57.7210839,12.9407407,48.95
10419,12,100.0,13,1961.28,2005-05-17,Shipped,2,5,2005,Classic Cars,194,S12_1099,Salzburg Collectables,4366265629555.0,Salzburg,,Austria,,47.7981346,13.0464806,48.45
10105,41,100.0,15,8690.36,2003-02-11,Shipped,1,2,2003,Classic Cars,207,S12_1108,Danish Wholesale Imports,453531123555.0,Kobenhavn,,Denmark,,55.6867243,12.5700724,51.69
10117,33,100.0,9,6034.38,2003-04-16,Shipped,2,4,2003,Classic Cars,207,S12_1108,"Dragon Souveniers, Ltd.",,Singapore,,Singapore,,1.357107,103.8194992,51.69
10127,46,100.0,2,11279.2,2003-06-03,Shipped,2,6,2003,Classic Cars,207,S12_1108,Muscle Machine Inc,12125557413.0,NYC,NY,USA,,40.7127281,-74.0060152,51.69
10142,33,100.0,12,8023.29,2003-08-08,Shipped,3,8,2003,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,51.69
10153,20,100.0,11,4904.0,2003-09-28,Shipped,3,9,2003,Classic Cars,207,S12_1108,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,51.69
10165,44,100.0,3,8594.52,2003-10-22,Shipped,4,10,2003,Classic Cars,207,S12_1108,"Dragon Souveniers, Ltd.",,Singapore,,Singapore,,1.357107,103.8194992,51.69
10176,33,100.0,2,7474.5,2003-11-06,Shipped,4,11,2003,Classic Cars,207,S12_1108,L'ordine Souveniers,39522556555.0,Reggio Emilia,,Italy,,44.6086674,10.5940667,51.69
10185,21,100.0,13,3883.74,2003-11-14,Shipped,4,11,2003,Classic Cars,207,S12_1108,Mini Creations Ltd.,15085559555.0,New Bedford,MA,USA,,41.6362152,-70.934205,51.69
10196,47,100.0,5,8887.7,2003-11-26,Shipped,4,11,2003,Classic Cars,207,S12_1108,Super Scale Inc.,12035559545.0,New Haven,CT,USA,,41.3082138,-72.9250518,51.69
10208,46,100.0,13,8602.92,2004-01-02,Shipped,1,1,2004,Classic Cars,207,S12_1108,"Saveley & Henriot, Co.",33478325555.0,Lyon,,France,,45.7578137,4.8320114,51.69
10220,32,100.0,2,7181.44,2004-02-12,Shipped,1,2,2004,Classic Cars,207,S12_1108,"Clover Collections, Co.",35318621555.0,Dublin,,Ireland,,53.3493795,-6.2605593,51.69
10231,42,100.0,2,8378.58,2004-03-19,Shipped,1,3,2004,Classic Cars,207,S12_1108,CAF Imports,34913728555.0,Madrid,,Spain,,40.416782,-3.703507,51.69
10247,44,100.0,2,10606.2,2004-05-05,Shipped,2,5,2004,Classic Cars,207,S12_1108,Suominen Souveniers,35898045555.0,Espoo,,Finland,,60.2049651,24.6559808,51.69
10272,35,100.0,2,5818.4,2004-07-20,Shipped,3,7,2004,Classic Cars,207,S12_1108,Diecast Classics Inc.,12155551555.0,Allentown,PA,USA,,40.6022552,-75.4716115,51.69
10282,41,100.0,5,7071.27,2004-08-20,Shipped,3,8,2004,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,51.69
10293,46,100.0,8,8411.56,2004-09-09,Shipped,3,9,2004,Classic Cars,207,S12_1108,Amica Models & Co.,39114988555.0,Torino,,Italy,,45.0677551,7.6824892,51.69
10306,31,100.0,13,6570.76,2004-10-14,Shipped,4,10,2004,Classic Cars,207,S12_1108,"AV Stores, Co.",441715551555.0,Manchester,,UK,,53.4794892,-2.2451148,51.69
10314,38,100.0,5,7975.44,2004-10-22,Shipped,4,10,2004,Classic Cars,207,S12_1108,Heintze Collectables,4586213555.0,Aarhus,,Denmark,,56.1496278,10.2134046,51.69
10325,42,64.0,8,2688.0,2004-11-05,Shipped,4,11,2004,Classic Cars,207,S12_1108,Baane Mini Imports,473307989555.0,Stavern,,Norway,,58.9983397,10.0360061,69.08
10336,33,57.22,10,1888.26,2004-11-20,Shipped,4,11,2004,Classic Cars,207,S12_1108,"La Corne D'abondance, Co.",33142342555.0,Paris,,France,,48.8534951,2.3483915,72.36
10348,48,52.36,8,2513.28,2004-11-01,Shipped,4,11,2004,Classic Cars,207,S12_1108,"Corrida Auto Replicas, Ltd",34915552282.0,Madrid,,Spain,,40.416782,-3.703507,74.71
10359,42,100.0,8,4764.48,2004-12-15,Shipped,4,12,2004,Classic Cars,207,S12_1108,Reims Collectables,33326471555.0,Reims,,France,,49.2577886,4.031926,51.69
10371,32,100.0,6,3560.64,2005-01-23,Shipped,1,1,2005,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,51.69
10382,34,100.0,10,3823.64,2005-02-17,Shipped,1,2,2005,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,51.69
10395,33,69.12,1,2280.96,2005-03-17,Shipped,1,3,2005,Classic Cars,207,S12_1108,Lyon Souveniers,33146627555.0,Paris,,France,,48.8534951,2.3483915,66.61
10413,36,100.0,2,8677.8,2005-05-05,Shipped,2,5,2005,Classic Cars,207,S12_1108,Gift Depot Inc.,12035552570.0,Bridgewater,CT,USA,,41.5350949,-73.3662305,51.69
10103,27,100.0,8,3394.98,2003-01-29,Shipped,1,1,2003,Trucks and Buses,136,S12_1666,Baane Mini Imports,473307989555.0,Stavern,,Norway,,58.9983397,10.0360061,26.47
10113,21,100.0,2,3415.44,2003-03-26,Shipped,1,3,2003,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,26.47
10126,21,100.0,8,2439.57,2003-05-28,Shipped,2,5,2003,Trucks and Buses,136,S12_1666,"Corrida Auto Replicas, Ltd",34915552282.0,Madrid,,Spain,,40.416782,-3.703507,26.47
10140,38,100.0,8,4829.8,2003-07-24,Shipped,3,7,2003,Trucks and Buses,136,S12_1666,Technics Stores Inc.,16505556809.0,Burlingame,CA,USA,,37.5780965,-122.3473099,26.47
10150,30,100.0,5,4100.1,2003-09-19,Shipped,3,9,2003,Trucks and Buses,136,S12_1666,"Dragon Souveniers, Ltd.",,Singapore,,Singapore,,1.357107,103.8194992,26.47
10164,49,100.0,6,6563.06,2003-10-21,Resolved,4,10,2003,Trucks and Buses,136,S12_1666,Mini Auto Werke,4331676753555.0,Graz,,Austria,,47.0708678,15.4382786,26.47
10174,43,100.0,1,6817.22,2003-11-06,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,"Australian Gift Network, Co",6161738446555.0,South Brisbane,Queensland,Australia,,-27.479264,153.0200774,26.47
10183,41,100.0,5,6163.94,2003-11-13,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,"Classic Gift Ideas, Inc",12155554695.0,Philadelphia,PA,USA,,39.9527237,-75.1635262,26.47
10194,38,100.0,8,4933.92,2003-11-25,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,"Saveley & Henriot, Co.",33478325555.0,Lyon,,France,,45.7578137,4.8320114,26.47
10206,28,100.0,3,4056.36,2003-12-05,Shipped,4,12,2003,Trucks and Buses,136,S12_1666,Canadian Gift Exchange Network,16045553392.0,Vancouver,BC,Canada,,49.2608724,-123.113952,26.47
10216,43,100.0,1,5759.42,2004-02-02,Shipped,1,2,2004,Trucks and Buses,136,S12_1666,Auto Assoc. & Cie.,33130598555.0,Versailles,,France,,48.8035403,2.1266886,26.47
10229,25,100.0,13,3451.0,2004-03-11,Shipped,1,3,2004,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,26.47
10245,38,100.0,6,5920.4,2004-05-04,Shipped,2,5,2004,Trucks and Buses,136,S12_1666,Super Scale Inc.,12035559545.0,New Haven,CT,USA,,41.3082138,-72.9250518,26.47
10258,41,100.0,3,6668.24,2004-06-15,Shipped,2,6,2004,Trucks and Buses,136,S12_1666,"Tokyo Collectables, Ltd",81335840555.0,Minato-ku,Tokyo,Japan,,35.6580089,139.7515137,26.47
10270,28,100.0,6,4094.72,2004-07-19,Shipped,3,7,2004,Trucks and Buses,136,S12_1666,Souveniers And Things Co.,61294958555.0,Chatswood,NSW,Australia,,-33.7967377,151.1814306,26.47
10281,25,100.0,13,2938.5,2004-08-19,Shipped,3,8,2004,Trucks and Buses,136,S12_1666,Diecast Classics Inc.,12155551555.0,Allentown,PA,USA,,40.6022552,-75.4716115,26.47
10291,41,100.0,8,6387.8,2004-09-08,Shipped,3,9,2004,Trucks and Buses,136,S12_1666,Scandinavian Gift Ideas,46695346555.0,Boras,,Sweden,,57.7210839,12.9407407,26.47
10304,39,100.0,3,6396.0,2004-10-11,Shipped,4,10,2004,Trucks and Buses,136,S12_1666,Auto Assoc. & Cie.,33130598555.0,Versailles,,France,,48.8035403,2.1266886,26.47
10313,21,100.0,11,2669.1,2004-10-22,Shipped,4,10,2004,Trucks and Buses,136,S12_1666,Canadian Gift Exchange Network,16045553392.0,Vancouver,BC,Canada,,49.2608724,-123.113952,26.47
10322,27,100.0,9,4784.13,2004-11-04,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,Online Diecast Creations Co.,16035558647.0,Nashua,NH,USA,,42.7656251,-71.4677032,26.47
10333,33,99.21,6,3273.93,2004-11-18,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,Mini Wheels Co.,16505555787.0,San Francisco,CA,USA,,37.7879363,-122.4075201,27.05
10347,29,100.0,3,3586.43,2004-11-29,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,"Australian Collectors, Co.",61395204555.0,Melbourne,Victoria,Australia,,-37.8142454,144.9631732,26.47
10357,49,100.0,8,5960.36,2004-12-10,Shipped,4,12,2004,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,26.47
10370,49,100.0,8,8470.14,2005-01-20,Shipped,1,1,2005,Trucks and Buses,136,S12_1666,"Anna's Decorations, Ltd",61299368555.0,North Sydney,NSW,Australia,,-33.8343158,151.2091974,26.47
10381,20,100.0,1,2952.0,2005-02-17,Shipped,1,2,2005,Trucks and Buses,136,S12_1666,Corporate Gift Ideas Co.,16505551386.0,San Francisco,CA,USA,,37.7879363,-122.4075201,26.47
10391,39,63.2,9,2464.8,2005-03-09,Shipped,1,3,2005,Trucks and Buses,136,S12_1666,"Anna's Decorations, Ltd",61299368555.0,North Sydney,NSW,Australia,,-33.8343158,151.2091974,53.53
10411,40,100.0,6,6232.0,2005-05-01,Shipped,2,5,2005,Trucks and Buses,136,S12_1666,Quebec Home Shopping Network,15145558054.0,Montreal,Quebec,Canada,,45.5031824,-73.5698065,26.47
10424,49,100.0,3,7969.36,2005-05-31,In Process,2,5,2005,Trucks and Buses,136,S12_1666,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,26.47
10107,21,100.0,1,3036.6,2003-02-24,Shipped,1,2,2003,Motorcycles,150,S12_2823,Land of Toys Inc.,12125557818.0,NYC,NY,USA,,40.7127281,-74.0060152,33.33
10121,50,100.0,4,8284.0,2003-05-07,Shipped,2,5,2003,Motorcycles,150,S12_2823,Reims Collectables,33326471555.0,Reims,,France,,49.2577886,4.031926,33.33
10134,20,100.0,1,2711.2,2003-07-01,Shipped,3,7,2003,Motorcycles,150,S12_2823,Lyon Souveniers,33146627555.0,Paris,,France,,48.8534951,2.3483915,33.33
10145,49,100.0,5,8339.8,2003-08-25,Shipped,3,8,2003,Motorcycles,150,S12_2823,Toys4GrownUps.com,16265557265.0,Pasadena,CA,USA,,34.1476507,-118.144155,33.33
10159,38,100.0,13,6238.84,2003-10-10,Shipped,4,10,2003,Motorcycles,150,S12_2823,Corporate Gift Ideas Co.,16505551386.0,San Francisco,CA,USA,,37.7879363,-122.4075201,33.33
10169,35,100.0,13,4639.25,2003-11-04,Shipped,4,11,2003,Motorcycles,150,S12_2823,"Anna's Decorations, Ltd",61299368555.0,North Sydney,NSW,Australia,,-33.8343158,151.2091974,33.33
10180,40,100.0,8,6747.6,2003-11-11,Shipped,4,11,2003,Motorcycles,150,S12_2823,Daedalus Designs Imports,33320161555.0,Lille,,France,,50.6365654,3.0635282,33.33
10189,28,100.0,1,4512.48,2003-11-18,Shipped,4,11,2003,Motorcycles,150,S12_2823,Toys4GrownUps.com,16265557265.0,Pasadena,CA,USA,,34.1476507,-118.144155,33.33
10201,25,100.0,1,4029.0,2003-12-01,Shipped,4,12,2003,Motorcycles,150,S12_2823,Mini Wheels Co.,16505555787.0,San Francisco,CA,USA,,37.7879363,-122.4075201,33.33
10211,36,100.0,13,4771.8,2004-01-15,Shipped,1,1,2004,Motorcycles,150,S12_2823,Auto Canal Petit,33147556555.0,Paris,,France,,48.8534951,2.3483915,33.33
10224,43,100.0,6,6087.94,2004-02-21,Shipped,1,2,2004,Motorcycles,150,S12_2823,Daedalus Designs Imports,33320161555.0,Lille,,France,,50.6365654,3.0635282,33.33
10237,32,100.0,6,4193.28,2004-04-05,Shipped,2,4,2004,Motorcycles,150,S12_2823,Vitachrome Inc.,12125551500.0,NYC,NY,USA,,40.7127281,-74.0060152,33.33
10251,46,100.0,1,7552.28,2004-05-18,Shipped,2,5,2004,Motorcycles,150,S12_2823,Tekni Collectables Inc.,12015559350.0,Newark,NJ,USA,,40.735657,-74.1723667,33.33
10263,48,100.0,1,6434.4,2004-06-28,Shipped,2,6,2004,Motorcycles,150,S12_2823,Gift Depot Inc.,12035552570.0,Bridgewater,CT,USA,,41.5350949,-73.3662305,33.33
10276,43,100.0,14,5181.5,2004-08-02,Shipped,3,8,2004,Motorcycles,150,S12_2823,Online Mini Collectables,16175557555.0,Brickhaven,MA,USA,,36.8329806,-76.1620209,33.33
10285,49,100.0,5,6863.92,2004-08-27,Shipped,3,8,2004,Motorcycles,150,S12_2823,Marta's Replicas Co.,16175558555.0,Cambridge,MA,USA,,42.3656347,-71.1040018,33.33
10299,24,100.0,8,4157.04,2004-09-30,Shipped,3,9,2004,Motorcycles,150,S12_2823,"Toys of Finland, Co.",358902248555.0,Helsinki,,Finland,,60.1666204,24.9435408,33.33
10309,26,100.0,4,4660.24,2004-10-15,Shipped,4,10,2004,Motorcycles,150,S12_2823,Baane Mini Imports,473307989555.0,Stavern,,Norway,,58.9983397,10.0360061,33.33
10319,30,100.0,9,4111.8,2004-11-03,Shipped,4,11,2004,Motorcycles,150,S12_2823,Microscale Inc.,12125551957.0,NYC,NY,USA,,40.7127281,-74.0060152,33.33
10329,24,100.0,6,3542.64,2004-11-15,Shipped,4,11,2004,Motorcycles,150,S12_2823,Land of Toys Inc.,12125557818.0,NYC,NY,USA,,40.7127281,-74.0060152,33.33
10341,55,100.0,8,8118.55,2004-11-24,Shipped,4,11,2004,Motorcycles,150,S12_2823,Salzburg Collectables,4366265629555.0,Salzburg,,Austria,,47.7981346,13.0464806,33.33
10362,22,100.0,1,3877.06,2005-01-05,Shipped,1,1,2005,Motorcycles,150,S12_2823,Technics Stores Inc.,16505556809.0,Burlingame,CA,USA,,37.5780965,-122.3473099,33.33
10375,49,78.92,13,3867.08,2005-02-03,Shipped,1,2,2005,Motorcycles,150,S12_2823,La Rochelle Gifts,33240678555.0,Nantes,,France,,47.2186371,-1.5541362,47.39
10388,44,100.0,6,5951.44,2005-03-03,Shipped,1,3,2005,Motorcycles,150,S12_2823,FunGiftIdeas.com,15085552555.0,New Bedford,MA,USA,,41.6362152,-70.934205,33.33
10403,66,100.0,6,8648.64,2005-04-08,Shipped,2,4,2005,Motorcycles,150,S12_2823,"UK Collectables, Ltd.",441715552282.0,Liverpool,,UK,,53.4071991,-2.99168,33.33
10417,21,100.0,1,3447.78,2005-05-13,Disputed,2,5,2005,Motorcycles,150,S12_2823,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,33.33
10104,34,100.0,1,5958.5,2003-01-31,Shipped,1,1,2003,Classic Cars,151,S12_3148,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,33.77
10117,43,100.0,10,5911.64,2003-04-16,Shipped,2,4,2003,Classic Cars,151,S12_3148,"Dragon Souveniers, Ltd.",,Singapore,,Singapore,,1.357107,103.8194992,33.77
10127,46,100.0,3,7366.44,2003-06-03,Shipped,2,6,2003,Classic Cars,151,S12_3148,Muscle Machine Inc,12125557413.0,NYC,NY,USA,,40.7127281,-74.0060152,33.77
10142,33,100.0,13,4985.64,2003-08-08,Shipped,3,8,2003,Classic Cars,151,S12_3148,Mini Gifts Distributors Ltd.,14155551450.0,San Rafael,CA,USA,,37.9747795,-122.5316686,33.77
10153,42,100.0,12,5393.64,2003-09-28,Shipped,3,9,2003,Classic Cars,151,S12_3148,Euro Shopping Channel,34915559444.0,Madrid,,Spain,,40.416782,-3.703507,33.77
10165,34,100.0,4,4880.02,2003-10-22,Shipped,4,10,2003,Classic Cars,151,S12_3148,"Dragon Souveniers, Ltd.",,Singapore,,Singapore,,1.357107,103.8194992,33.77
10176,47,100.0,3,8378.69,2003-11-06,Shipped,4,11,2003,Classic Cars,151,S12_3148,L'ordine Souveniers,39522556555.0,Reggio Emilia,,Italy,,44.6086674,10.5940667,33.77
10185,33,100.0,14,4038.21,2003-11-14,Shipped,4,11,2003,Classic Cars,151,S12_3148,Mini Creations Ltd.,15085559555.0,New Bedford,MA,USA,,41.6362152,-70.934205,33.77
10196,24,100.0,6,3807.12,2003-11-26,Shipped,4,11,2003,Classic Cars,151,S12_3148,Super Scale Inc.,12035559545.0,New Haven,CT,USA,,41.3082138,-72.9250518,33.77
10208,26,100.0,14,3142.36,2004-01-02,Shipped,1,1,2004,Classic Cars,151,S12_3148,"Saveley & Henriot, Co.",33478325555.0,Lyon,,France,,45.7578137,4.8320114,33.77
